,pH(t-1),DO(t-1),NH3-N(t-1),TOC(t-1),AQI(t)(t-1),CO(t)(t-1),CO_24h(t)(t-1),NO2(t)(t-1),NO2_24h(t)(t-1),O3(t)(t-1),O3_8h(t)(t-1),PM10(t)(t-1),PM10_24h(t)(t-1),PM2.5(t)(t-1),PM2.5_24h(t)(t-1),SO2(t)(t-1),SO2_24h(t)(t-1),AQI(t-1)(t-1),CO(t-1)(t-1),CO_24h(t-1)(t-1),NO2(t-1)(t-1),NO2_24h(t-1)(t-1),O3(t-1)(t-1),O3_8h(t-1)(t-1),PM10(t-1)(t-1),PM10_24h(t-1)(t-1),PM2.5(t-1)(t-1),PM2.5_24h(t-1)(t-1),SO2(t-1)(t-1),SO2_24h(t-1)(t-1),AQI(t-2)(t-1),CO(t-2)(t-1),CO_24h(t-2)(t-1),NO2(t-2)(t-1),NO2_24h(t-2)(t-1),O3(t-2)(t-1),O3_8h(t-2)(t-1),PM10(t-2)(t-1),PM10_24h(t-2)(t-1),PM2.5(t-2)(t-1),PM2.5_24h(t-2)(t-1),SO2(t-2)(t-1),SO2_24h(t-2)(t-1),AQI(t-3)(t-1),CO(t-3)(t-1),CO_24h(t-3)(t-1),NO2(t-3)(t-1),NO2_24h(t-3)(t-1),O3(t-3)(t-1),O3_8h(t-3)(t-1),PM10(t-3)(t-1),PM10_24h(t-3)(t-1),PM2.5(t-3)(t-1),PM2.5_24h(t-3)(t-1),SO2(t-3)(t-1),SO2_24h(t-3)(t-1),EVP(t-1),GST_AVE(t-1),PRE(t-1),PRS_AVE(t-1),RHU_AVE(t-1),SSD(t-1),TEM_AVE(t-1),WIN_AVE(t-1),pH(t),DO(t),NH3-N(t),TOC(t)
2018-02-18 12:00:00,7.0,9.6,0.46,2.1,92.0,0.6,0.7,32.0,21.0,42.0,48.0,72.0,69.0,68.0,83.0,12.0,12.0,90.0,0.6,0.7,24.0,21.0,46.0,49.0,68.0,68.0,67.0,85.0,12.0,12.0,89.0,0.5,0.7,30.0,21.0,43.0,49.0,67.0,67.0,66.0,87.0,12.0,12.0,90.0,0.5,0.7,20.0,20.0,46.0,50.0,67.0,67.0,67.0,89.0,10.0,12.0,26.0,81.0,0.0,8854.0,62.0,96.0,88.0,49.0,7.1,9.7,0.47,2.0
2018-02-18 16:00:00,7.1,9.7,0.47,2.0,92.0,0.6,0.6,18.0,20.0,43.0,45.0,70.0,72.0,68.0,75.0,14.0,12.0,89.0,0.6,0.6,24.0,21.0,50.0,45.0,70.0,72.0,66.0,77.0,14.0,12.0,93.0,0.6,0.6,19.0,21.0,47.0,46.0,73.0,72.0,69.0,79.0,14.0,12.0,94.0,0.7,0.6,33.0,21.0,45.0,46.0,80.0,72.0,70.0,81.0,14.0,12.0,26.0,81.0,0.0,8854.0,62.0,96.0,88.0,49.0,7.0,9.7,0.47,2.2
2018-02-18 20:00:00,7.0,9.7,0.47,2.2,90.0,0.4,0.6,21.0,20.0,47.0,49.0,69.0,71.0,67.0,70.0,12.0,12.0,89.0,0.4,0.6,19.0,20.0,55.0,48.0,70.0,72.0,66.0,71.0,13.0,12.0,90.0,0.5,0.6,19.0,20.0,54.0,47.0,70.0,72.0,67.0,72.0,16.0,12.0,92.0,0.5,0.6,24.0,20.0,50.0,46.0,70.0,72.0,68.0,73.0,14.0,12.0,26.0,81.0,0.0,8854.0,62.0,96.0,88.0,49.0,7.0,9.6,0.45,2.1
2018-02-19 00:00:00,7.0,9.6,0.45,2.1,93.0,0.5,0.6,14.0,21.0,57.0,50.0,74.0,71.0,69.0,68.0,10.0,12.0,97.0,0.5,0.6,24.0,21.0,43.0,48.0,74.0,71.0,72.0,68.0,8.0,12.0,93.0,0.6,0.6,28.0,21.0,44.0,49.0,69.0,71.0,69.0,69.0,10.0,12.0,89.0,0.5,0.6,23.0,20.0,49.0,49.0,69.0,71.0,66.0,69.0,11.0,12.0,26.0,100.0,0.0,8848.0,96.0,0.0,98.0,44.0,7.0,9.5,0.45,2.2
2018-02-19 04:00:00,7.0,9.5,0.45,2.2,87.0,0.7,0.6,15.0,20.0,50.0,53.0,74.0,71.0,64.0,67.0,8.0,12.0,83.0,0.7,0.6,4.0,20.0,57.0,52.0,74.0,71.0,61.0,67.0,10.0,12.0,83.0,0.6,0.6,9.0,20.0,59.0,52.0,74.0,71.0,61.0,67.0,10.0,12.0,88.0,0.6,0.6,15.0,21.0,62.0,51.0,74.0,71.0,65.0,68.0,11.0,12.0,26.0,100.0,0.0,8848.0,96.0,0.0,98.0,44.0,7.1,9.6,0.46,2.2
2018-02-19 08:00:00,7.1,9.6,0.46,2.2,67.0,0.5,0.6,11.0,20.0,44.0,41.0,74.0,71.0,48.0,65.0,13.0,12.0,73.0,0.6,0.6,22.0,21.0,34.0,40.0,74.0,71.0,53.0,66.0,10.0,12.0,77.0,0.6,0.6,16.0,20.0,41.0,42.0,74.0,71.0,56.0,66.0,11.0,12.0,83.0,0.6,0.6,16.0,20.0,44.0,44.0,74.0,71.0,61.0,66.0,10.0,12.0,26.0,100.0,0.0,8848.0,96.0,0.0,98.0,44.0,7.1,9.6,0.46,2.2
2018-02-19 12:00:00,7.1,9.6,0.46,2.2,49.0,0.3,0.5,16.0,18.0,34.0,38.0,74.0,72.0,34.0,60.0,13.0,12.0,53.0,0.3,0.5,13.0,18.0,35.0,39.0,74.0,72.0,37.0,62.0,14.0,12.0,58.0,0.4,0.6,11.0,19.0,36.0,40.0,74.0,72.0,41.0,63.0,14.0,12.0,62.0,0.5,0.6,10.0,20.0,39.0,40.0,74.0,72.0,44.0,64.0,14.0,12.0,26.0,100.0,0.0,8848.0,96.0,0.0,98.0,44.0,7.1,9.6,0.46,2.2
2018-02-19 16:00:00,7.1,9.6,0.46,2.2,46.0,0.5,0.5,24.0,17.0,27.0,34.0,74.0,71.0,32.0,54.0,12.0,12.0,48.0,0.4,0.5,23.0,17.0,31.0,36.0,74.0,71.0,33.0,56.0,8.0,12.0,49.0,0.3,0.5,17.0,17.0,36.0,36.0,74.0,70.0,34.0,57.0,12.0,12.0,48.0,0.3,0.5,20.0,17.0,33.0,37.0,74.0,71.0,33.0,59.0,14.0,12.0,26.0,100.0,0.0,8848.0,96.0,0.0,98.0,44.0,7.1,9.5,0.47,2.2
2018-02-19 20:00:00,7.1,9.5,0.47,2.2,36.0,0.6,0.5,26.0,18.0,25.0,28.0,74.0,72.0,25.0,48.0,13.0,11.0,39.0,0.6,0.5,20.0,18.0,29.0,30.0,74.0,71.0,27.0,50.0,10.0,11.0,42.0,0.5,0.5,25.0,18.0,23.0,30.0,74.0,71.0,29.0,51.0,9.0,11.0,46.0,0.5,0.5,24.0,17.0,24.0,32.0,74.0,71.0,32.0,53.0,12.0,12.0,26.0,100.0,0.0,8848.0,96.0,0.0,98.0,44.0,7.1,9.7,0.48,2.1
2018-02-20 00:00:00,7.1,9.7,0.48,2.1,32.0,0.5,0.5,27.0,19.0,27.0,25.0,74.0,74.0,22.0,40.0,12.0,12.0,30.0,0.6,0.5,31.0,18.0,18.0,25.0,74.0,74.0,21.0,42.0,11.0,12.0,32.0,0.6,0.5,28.0,18.0,23.0,26.0,74.0,74.0,22.0,44.0,14.0,11.0,33.0,0.6,0.5,23.0,18.0,28.0,28.0,74.0,72.0,23.0,46.0,14.0,11.0,26.0,52.0,39.0,8857.0,100.0,0.0,38.0,24.0,7.1,9.6,0.48,2.1
2018-02-20 04:00:00,7.1,9.6,0.48,2.1,32.0,0.3,0.5,13.0,19.0,43.0,30.0,24.0,24.0,22.0,33.0,12.0,12.0,32.0,0.3,0.5,12.0,19.0,42.0,27.0,24.0,24.0,22.0,35.0,9.0,12.0,30.0,0.3,0.5,11.0,19.0,31.0,26.0,24.0,24.0,21.0,36.0,11.0,12.0,33.0,0.5,0.5,23.0,19.0,24.0,25.0,24.0,24.0,23.0,38.0,13.0,12.0,26.0,52.0,39.0,8857.0,100.0,0.0,38.0,24.0,7.1,9.7,0.47,2.2
2018-02-20 08:00:00,7.1,9.7,0.47,2.2,33.0,0.2,0.4,9.0,18.0,44.0,43.0,24.0,24.0,23.0,28.0,10.0,12.0,32.0,0.2,0.4,10.0,19.0,46.0,43.0,24.0,24.0,22.0,29.0,11.0,12.0,32.0,0.2,0.4,17.0,19.0,41.0,42.0,24.0,24.0,22.0,30.0,10.0,12.0,33.0,0.2,0.5,10.0,19.0,42.0,42.0,24.0,24.0,23.0,32.0,10.0,12.0,26.0,52.0,39.0,8857.0,100.0,0.0,38.0,24.0,7.1,9.6,0.46,2.1
2018-02-20 12:00:00,7.1,9.6,0.46,2.1,39.0,0.5,0.4,20.0,20.0,28.0,37.0,34.0,28.0,27.0,26.0,12.0,11.0,39.0,0.5,0.4,24.0,20.0,26.0,39.0,27.0,26.0,27.0,26.0,13.0,11.0,36.0,0.4,0.4,16.0,19.0,34.0,41.0,24.0,24.0,25.0,26.0,11.0,11.0,33.0,0.4,0.4,19.0,19.0,38.0,42.0,24.0,24.0,23.0,27.0,10.0,12.0,26.0,52.0,39.0,8857.0,100.0,0.0,38.0,24.0,7.1,9.6,0.48,2.1
2018-02-20 16:00:00,7.1,9.6,0.48,2.1,38.0,0.5,0.4,18.0,20.0,31.0,32.0,26.0,28.0,26.0,24.0,13.0,12.0,38.0,0.5,0.4,19.0,20.0,34.0,33.0,26.0,28.0,26.0,25.0,12.0,12.0,38.0,0.4,0.4,22.0,20.0,32.0,35.0,26.0,28.0,26.0,25.0,14.0,11.0,39.0,0.4,0.4,21.0,20.0,30.0,36.0,29.0,28.0,27.0,25.0,12.0,11.0,26.0,52.0,39.0,8857.0,100.0,0.0,38.0,24.0,7.1,9.6,0.47,2.1
2018-02-20 20:00:00,7.1,9.6,0.47,2.1,29.0,0.4,0.4,14.0,18.0,40.0,34.0,26.0,28.0,20.0,23.0,9.0,11.0,30.0,0.4,0.4,18.0,19.0,36.0,33.0,26.0,28.0,21.0,24.0,10.0,12.0,33.0,0.4,0.4,17.0,19.0,37.0,32.0,26.0,28.0,23.0,24.0,9.0,12.0,36.0,0.5,0.4,16.0,19.0,36.0,31.0,26.0,28.0,25.0,24.0,12.0,12.0,26.0,52.0,39.0,8857.0,100.0,0.0,38.0,24.0,7.1,9.6,0.47,2.1
2018-02-21 00:00:00,7.1,9.6,0.47,2.1,32.0,0.9,0.4,22.0,17.0,45.0,41.0,23.0,27.0,22.0,23.0,12.0,11.0,32.0,0.8,0.4,23.0,18.0,46.0,39.0,26.0,28.0,22.0,23.0,11.0,11.0,30.0,0.7,0.4,21.0,18.0,46.0,38.0,26.0,28.0,21.0,23.0,10.0,11.0,30.0,0.6,0.4,21.0,18.0,43.0,36.0,26.0,28.0,21.0,23.0,9.0,11.0,26.0,30.0,128.0,8849.0,100.0,0.0,20.0,24.0,7.1,9.6,0.47,2.0
2018-02-21 04:00:00,7.1,9.6,0.47,2.0,42.0,0.8,0.5,20.0,18.0,65.0,51.0,38.0,30.0,29.0,24.0,14.0,11.0,33.0,0.9,0.5,11.0,18.0,62.0,48.0,23.0,28.0,23.0,23.0,14.0,11.0,30.0,1.0,0.5,19.0,18.0,53.0,45.0,23.0,28.0,21.0,23.0,13.0,11.0,32.0,0.9,0.5,24.0,17.0,49.0,43.0,23.0,28.0,22.0,23.0,12.0,11.0,26.0,30.0,128.0,8849.0,100.0,0.0,20.0,24.0,7.1,9.6,0.47,2.0
2018-02-21 08:00:00,7.1,9.6,0.47,2.0,52.0,0.6,0.6,11.0,18.0,64.0,64.0,41.0,35.0,36.0,26.0,12.0,12.0,50.0,0.7,0.6,11.0,18.0,66.0,65.0,41.0,35.0,35.0,25.0,13.0,12.0,51.0,0.7,0.6,15.0,18.0,65.0,64.0,52.0,34.0,34.0,24.0,12.0,12.0,45.0,0.8,0.6,22.0,18.0,63.0,63.0,44.0,32.0,31.0,24.0,14.0,12.0,26.0,30.0,128.0,8849.0,100.0,0.0,20.0,24.0,7.1,9.6,0.47,2.1
2018-02-21 12:00:00,7.1,9.6,0.47,2.1,54.0,0.6,0.6,12.0,17.0,53.0,60.0,41.0,36.0,38.0,28.0,13.0,12.0,54.0,0.6,0.6,15.0,18.0,53.0,61.0,41.0,36.0,38.0,27.0,13.0,12.0,53.0,0.6,0.6,14.0,18.0,54.0,62.0,41.0,35.0,37.0,27.0,11.0,12.0,52.0,0.7,0.6,8.0,18.0,59.0,63.0,41.0,35.0,36.0,26.0,13.0,12.0,26.0,30.0,128.0,8849.0,100.0,0.0,20.0,24.0,7.1,9.2,0.46,2.0
2018-02-21 16:00:00,7.1,9.2,0.46,2.0,50.0,0.4,0.6,19.0,16.0,62.0,58.0,41.0,40.0,35.0,29.0,12.0,12.0,50.0,0.4,0.7,13.0,16.0,67.0,59.0,41.0,40.0,35.0,29.0,13.0,12.0,50.0,0.5,0.7,14.0,17.0,64.0,58.0,41.0,40.0,35.0,28.0,14.0,12.0,53.0,0.6,0.7,15.0,17.0,55.0,59.0,41.0,37.0,37.0,28.0,15.0,12.0,26.0,30.0,128.0,8849.0,100.0,0.0,20.0,24.0,7.1,9.7,0.46,2.1
2018-02-21 20:00:00,7.1,9.7,0.46,2.1,58.0,0.5,0.7,18.0,17.0,59.0,61.0,42.0,40.0,41.0,32.0,12.0,13.0,58.0,0.5,0.6,16.0,17.0,62.0,60.0,40.0,40.0,41.0,31.0,13.0,12.0,55.0,0.5,0.6,25.0,17.0,57.0,59.0,40.0,40.0,39.0,30.0,13.0,12.0,53.0,0.4,0.6,16.0,16.0,63.0,59.0,43.0,40.0,37.0,30.0,15.0,12.0,26.0,30.0,128.0,8849.0,100.0,0.0,20.0,24.0,7.1,9.5,0.46,2.1
2018-02-22 00:00:00,7.1,9.5,0.46,2.1,54.0,0.5,0.6,17.0,16.0,55.0,59.0,42.0,43.0,38.0,35.0,12.0,13.0,54.0,0.5,0.6,18.0,16.0,55.0,60.0,42.0,40.0,38.0,34.0,13.0,13.0,55.0,0.5,0.6,14.0,16.0,61.0,62.0,42.0,40.0,39.0,33.0,12.0,13.0,57.0,0.5,0.7,14.0,17.0,63.0,62.0,42.0,40.0,40.0,33.0,13.0,13.0,26.0,5.0,31.0,8873.0,100.0,0.0,-3.0,42.0,7.1,9.7,0.47,2.0
2018-02-22 04:00:00,7.1,9.7,0.47,2.0,55.0,0.5,0.5,18.0,16.0,51.0,57.0,40.0,43.0,39.0,37.0,12.0,13.0,57.0,0.4,0.5,20.0,16.0,53.0,58.0,40.0,42.0,40.0,37.0,13.0,13.0,55.0,0.4,0.6,16.0,15.0,59.0,59.0,42.0,43.0,39.0,36.0,11.0,13.0,54.0,0.4,0.6,15.0,16.0,60.0,59.0,42.0,43.0,38.0,35.0,12.0,13.0,26.0,5.0,31.0,8873.0,100.0,0.0,-3.0,42.0,7.2,9.7,0.49,2.0
2018-02-22 08:00:00,7.2,9.7,0.49,2.0,59.0,0.5,0.5,13.0,16.0,56.0,55.0,40.0,41.0,42.0,38.0,13.0,13.0,57.0,0.6,0.5,9.0,15.0,59.0,54.0,40.0,41.0,40.0,38.0,13.0,13.0,55.0,0.6,0.5,15.0,16.0,54.0,52.0,40.0,41.0,39.0,38.0,13.0,13.0,55.0,0.5,0.5,18.0,16.0,50.0,50.0,40.0,43.0,39.0,38.0,13.0,13.0,26.0,5.0,31.0,8873.0,100.0,0.0,-3.0,42.0,7.2,9.8,0.39,2.1
2018-02-22 12:00:00,7.2,9.8,0.39,2.1,68.0,0.5,0.5,23.0,16.0,35.0,49.0,52.0,45.0,49.0,40.0,14.0,13.0,65.0,0.5,0.5,22.0,16.0,38.0,51.0,54.0,44.0,47.0,39.0,12.0,13.0,63.0,0.5,0.5,12.0,16.0,47.0,53.0,48.0,42.0,45.0,39.0,14.0,13.0,60.0,0.4,0.5,12.0,16.0,51.0,54.0,40.0,41.0,43.0,39.0,12.0,13.0,26.0,5.0,31.0,8873.0,100.0,0.0,-3.0,42.0,7.1,9.7,0.46,2.0
2018-02-22 16:00:00,7.1,9.7,0.46,2.0,73.0,0.6,0.5,22.0,17.0,48.0,43.0,58.0,50.0,53.0,43.0,13.0,13.0,75.0,0.6,0.5,15.0,17.0,47.0,44.0,68.0,50.0,55.0,42.0,13.0,13.0,74.0,0.6,0.5,16.0,17.0,40.0,45.0,68.0,50.0,54.0,41.0,18.0,13.0,72.0,0.6,0.5,27.0,17.0,37.0,47.0,68.0,47.0,52.0,40.0,18.0,13.0,26.0,5.0,31.0,8873.0,100.0,0.0,-3.0,42.0,7.1,9.8,0.47,2.0
2018-02-22 20:00:00,7.1,9.8,0.47,2.0,64.0,0.4,0.5,11.0,16.0,80.0,58.0,46.0,53.0,46.0,44.0,11.0,13.0,67.0,0.3,0.5,9.0,16.0,79.0,52.0,49.0,52.0,48.0,44.0,13.0,13.0,69.0,0.4,0.5,9.0,17.0,75.0,47.0,50.0,53.0,50.0,44.0,16.0,13.0,72.0,0.5,0.5,20.0,17.0,56.0,44.0,58.0,52.0,52.0,43.0,17.0,13.0,26.0,5.0,31.0,8873.0,100.0,0.0,-3.0,42.0,7.2,9.8,0.44,2.1
2018-02-23 00:00:00,7.2,9.8,0.44,2.1,79.0,0.9,0.5,49.0,18.0,32.0,65.0,96.0,57.0,58.0,46.0,16.0,13.0,74.0,0.5,0.5,39.0,17.0,48.0,67.0,76.0,54.0,54.0,46.0,13.0,13.0,67.0,0.1,0.5,17.0,16.0,73.0,67.0,50.0,52.0,48.0,45.0,12.0,13.0,64.0,0.3,0.5,10.0,16.0,79.0,63.0,46.0,53.0,46.0,45.0,11.0,13.0,26.0,32.0,0.0,8889.0,76.0,33.0,11.0,33.0,7.1,9.9,0.43,2.0
2018-02-23 04:00:00,7.1,9.9,0.43,2.0,64.0,0.9,0.5,44.0,21.0,24.0,45.0,47.0,59.0,46.0,48.0,10.0,14.0,64.0,0.7,0.5,22.0,20.0,43.0,52.0,80.0,60.0,46.0,48.0,11.0,14.0,68.0,0.7,0.5,29.0,20.0,38.0,57.0,80.0,58.0,49.0,48.0,11.0,14.0,77.0,0.9,0.5,50.0,20.0,26.0,62.0,80.0,58.0,56.0,47.0,22.0,14.0,26.0,32.0,0.0,8889.0,76.0,33.0,11.0,33.0,7.1,9.9,0.44,2.0
2018-02-23 08:00:00,7.1,9.9,0.44,2.0,58.0,0.8,0.6,8.0,23.0,42.0,35.0,50.0,59.0,41.0,49.0,11.0,13.0,59.0,0.7,0.6,15.0,23.0,38.0,32.0,50.0,59.0,42.0,49.0,14.0,13.0,62.0,0.8,0.6,28.0,22.0,30.0,30.0,50.0,59.0,44.0,49.0,13.0,13.0,65.0,0.8,0.6,32.0,22.0,29.0,29.0,50.0,59.0,47.0,49.0,9.0,13.0,26.0,32.0,0.0,8889.0,76.0,33.0,11.0,33.0,7.2,9.7,0.4,1.9
2018-02-23 12:00:00,7.2,9.7,0.4,1.9,59.0,1.2,0.7,29.0,22.0,17.0,33.0,50.0,60.0,42.0,48.0,10.0,13.0,59.0,1.0,0.6,16.0,22.0,26.0,36.0,50.0,61.0,42.0,48.0,9.0,13.0,58.0,0.8,0.6,6.0,22.0,41.0,37.0,50.0,60.0,41.0,49.0,10.0,13.0,58.0,0.9,0.6,7.0,22.0,43.0,36.0,50.0,59.0,41.0,49.0,10.0,13.0,26.0,32.0,0.0,8889.0,76.0,33.0,11.0,33.0,7.1,9.8,0.42,2.0
2018-02-23 16:00:00,7.1,9.8,0.42,2.0,48.0,0.7,0.7,16.0,22.0,61.0,38.0,39.0,56.0,33.0,45.0,12.0,12.0,50.0,0.8,0.7,17.0,22.0,49.0,36.0,39.0,56.0,35.0,46.0,12.0,12.0,52.0,0.8,0.7,19.0,22.0,42.0,34.0,42.0,58.0,36.0,47.0,13.0,12.0,52.0,1.0,0.7,26.0,22.0,26.0,33.0,50.0,60.0,36.0,47.0,12.0,12.0,26.0,32.0,0.0,8889.0,76.0,33.0,11.0,33.0,7.1,9.7,0.42,2.0
2018-02-23 20:00:00,7.1,9.7,0.42,2.0,48.0,0.3,0.7,27.0,24.0,81.0,63.0,45.0,54.0,33.0,42.0,13.0,13.0,49.0,0.2,0.7,17.0,23.0,92.0,55.0,49.0,54.0,34.0,43.0,18.0,13.0,48.0,0.4,0.7,22.0,22.0,80.0,47.0,44.0,54.0,33.0,43.0,22.0,13.0,46.0,0.5,0.7,19.0,22.0,72.0,42.0,38.0,55.0,32.0,44.0,14.0,12.0,26.0,32.0,0.0,8889.0,76.0,33.0,11.0,33.0,7.0,9.7,0.4,2.0
2018-02-24 00:00:00,7.0,9.7,0.4,2.0,45.0,0.4,0.6,24.0,22.0,66.0,77.0,45.0,47.0,29.0,39.0,8.0,12.0,43.0,0.3,0.7,27.0,23.0,66.0,76.0,38.0,52.0,30.0,40.0,8.0,12.0,42.0,0.3,0.7,10.0,23.0,78.0,74.0,45.0,55.0,29.0,41.0,8.0,12.0,43.0,0.3,0.7,14.0,24.0,79.0,70.0,45.0,54.0,30.0,42.0,7.0,13.0,26.0,63.0,0.0,8873.0,23.0,89.0,66.0,42.0,7.2,9.7,0.39,2.1
2018-02-24 04:00:00,7.2,9.7,0.39,2.1,55.0,0.3,0.6,55.0,23.0,14.0,52.0,60.0,48.0,31.0,35.0,8.0,11.0,54.0,0.7,0.6,54.0,23.0,22.0,60.0,57.0,47.0,30.0,36.0,8.0,11.0,58.0,0.6,0.6,33.0,21.0,38.0,69.0,66.0,46.0,30.0,37.0,10.0,11.0,51.0,0.5,0.6,32.0,21.0,51.0,74.0,51.0,45.0,28.0,37.0,8.0,11.0,26.0,63.0,0.0,8873.0,23.0,89.0,66.0,42.0,7.2,9.7,0.4,2.0
2018-02-24 08:00:00,7.2,9.7,0.4,2.0,42.0,0.3,0.5,19.0,27.0,45.0,23.0,34.0,46.0,29.0,33.0,5.0,10.0,42.0,0.3,0.5,56.0,26.0,15.0,16.0,42.0,47.0,29.0,33.0,6.0,10.0,42.0,0.3,0.6,43.0,25.0,22.0,16.0,37.0,47.0,29.0,34.0,6.0,11.0,50.0,0.3,0.6,59.0,24.0,11.0,11.0,50.0,48.0,29.0,35.0,7.0,11.0,26.0,63.0,0.0,8873.0,23.0,89.0,66.0,42.0,7.2,9.6,0.4,2.0
2018-02-24 12:00:00,7.2,9.6,0.4,2.0,43.0,0.7,0.5,49.0,29.0,6.0,30.0,40.0,44.0,30.0,31.0,8.0,10.0,43.0,0.6,0.5,34.0,28.0,23.0,33.0,39.0,45.0,30.0,31.0,6.0,10.0,42.0,0.8,0.5,6.0,27.0,54.0,34.0,37.0,45.0,29.0,32.0,6.0,10.0,42.0,0.6,0.5,7.0,27.0,60.0,31.0,30.0,45.0,29.0,32.0,5.0,10.0,26.0,63.0,0.0,8873.0,23.0,89.0,66.0,42.0,7.2,9.5,0.4,2.0
2018-02-24 16:00:00,7.2,9.5,0.4,2.0,46.0,0.6,0.5,53.0,33.0,9.0,21.0,34.0,44.0,32.0,31.0,7.0,9.0,49.0,0.7,0.5,44.0,32.0,6.0,26.0,34.0,44.0,34.0,31.0,7.0,9.0,49.0,0.8,0.5,48.0,31.0,7.0,27.0,44.0,44.0,34.0,31.0,7.0,9.0,46.0,0.8,0.5,48.0,29.0,4.0,29.0,37.0,44.0,32.0,31.0,6.0,9.0,26.0,63.0,0.0,8873.0,23.0,89.0,66.0,42.0,7.2,9.6,0.4,2.1
2018-02-24 20:00:00,7.2,9.6,0.4,2.1,39.0,0.4,0.5,42.0,36.0,25.0,18.0,33.0,43.0,27.0,30.0,5.0,7.0,39.0,0.5,0.5,35.0,36.0,33.0,15.0,33.0,43.0,27.0,30.0,6.0,7.0,40.0,0.6,0.5,26.0,35.0,41.0,14.0,33.0,43.0,28.0,30.0,6.0,8.0,45.0,0.6,0.5,50.0,35.0,15.0,16.0,33.0,43.0,31.0,31.0,7.0,8.0,26.0,63.0,0.0,8873.0,23.0,89.0,66.0,42.0,7.2,9.5,0.39,2.0
2018-02-25 00:00:00,7.2,9.5,0.39,2.0,46.0,0.9,0.6,28.0,40.0,30.0,24.0,41.0,42.0,32.0,30.0,7.0,7.0,46.0,0.7,0.5,38.0,39.0,19.0,21.0,43.0,43.0,32.0,30.0,7.0,7.0,43.0,0.5,0.5,41.0,39.0,14.0,19.0,41.0,42.0,30.0,30.0,7.0,7.0,39.0,0.5,0.5,50.0,38.0,11.0,18.0,32.0,42.0,27.0,30.0,6.0,7.0,26.0,59.0,122.0,8873.0,98.0,0.0,56.0,36.0,7.1,9.3,0.38,2.0
2018-02-25 04:00:00,7.1,9.3,0.38,2.0,45.0,0.6,0.6,22.0,35.0,35.0,28.0,40.0,38.0,31.0,30.0,5.0,6.0,45.0,0.5,0.6,16.0,36.0,40.0,27.0,32.0,39.0,31.0,30.0,5.0,6.0,45.0,0.5,0.6,8.0,38.0,41.0,26.0,33.0,40.0,31.0,30.0,5.0,6.0,45.0,0.6,0.6,18.0,39.0,37.0,26.0,41.0,42.0,31.0,30.0,6.0,7.0,26.0,59.0,122.0,8873.0,98.0,0.0,56.0,36.0,7.2,9.2,0.4,1.9
2018-02-25 08:00:00,7.2,9.2,0.4,1.9,62.0,0.8,0.6,30.0,34.0,9.0,10.0,54.0,39.0,44.0,32.0,6.0,6.0,55.0,0.7,0.6,35.0,33.0,10.0,10.0,51.0,38.0,39.0,31.0,6.0,6.0,50.0,0.7,0.6,39.0,34.0,9.0,10.0,48.0,38.0,35.0,30.0,7.0,6.0,45.0,0.6,0.6,39.0,34.0,12.0,12.0,37.0,37.0,31.0,30.0,5.0,6.0,26.0,59.0,122.0,8873.0,98.0,0.0,56.0,36.0,7.1,9.4,0.39,2.0
2018-02-25 12:00:00,7.1,9.4,0.39,2.0,102.0,1.0,0.7,29.0,34.0,22.0,15.0,84.0,48.0,76.0,38.0,4.0,6.0,94.0,1.0,0.7,31.0,35.0,19.0,14.0,87.0,46.0,70.0,36.0,5.0,6.0,85.0,1.0,0.7,18.0,35.0,27.0,13.0,80.0,43.0,63.0,34.0,5.0,6.0,72.0,0.8,0.6,33.0,35.0,9.0,10.0,62.0,41.0,52.0,32.0,6.0,6.0,26.0,59.0,122.0,8873.0,98.0,0.0,56.0,36.0,7.2,9.3,0.4,2.1
2018-02-25 16:00:00,7.2,9.3,0.4,2.1,98.0,0.7,0.7,12.0,29.0,62.0,33.0,80.0,52.0,73.0,44.0,3.0,5.0,99.0,0.8,0.7,16.0,31.0,52.0,26.0,80.0,52.0,74.0,43.0,4.0,6.0,100.0,0.9,0.7,17.0,32.0,42.0,21.0,80.0,51.0,75.0,41.0,4.0,6.0,103.0,0.9,0.7,30.0,33.0,32.0,17.0,80.0,50.0,77.0,39.0,4.0,6.0,26.0,59.0,122.0,8873.0,98.0,0.0,56.0,36.0,7.1,9.3,0.39,2.0
2018-02-25 20:00:00,7.1,9.3,0.39,2.0,92.0,0.3,0.7,9.0,24.0,100.0,68.0,68.0,54.0,68.0,52.0,3.0,5.0,94.0,0.2,0.7,4.0,25.0,95.0,58.0,80.0,53.0,70.0,50.0,4.0,5.0,94.0,0.4,0.7,6.0,27.0,88.0,49.0,80.0,53.0,70.0,48.0,5.0,5.0,99.0,0.5,0.7,6.0,27.0,72.0,41.0,80.0,53.0,74.0,46.0,4.0,5.0,26.0,59.0,122.0,8873.0,98.0,0.0,56.0,36.0,7.0,9.4,0.38,2.0
