,pH(t-1),DO(t-1),NH3-N(t-1),TOC(t-1),EVP(t-1),GST_AVE(t-1),PRE(t-1),PRS_AVE(t-1),RHU_AVE(t-1),SSD(t-1),TEM_AVE(t-1),WIN_AVE(t-1),pH(t),DO(t),NH3-N(t),TOC(t)
2017/9/25 8:00,7.39,5.56,0.13,1.73,35,331,0,9904,84,64,283,15,7.38,5.65,0.14,2.67
2017/9/25 12:00,7.38,5.65,0.14,2.67,35,331,0,9904,84,64,283,15,7.35,6.55,0.15,0.63
2017/9/25 16:00,7.35,6.55,0.15,0.63,35,331,0,9904,84,64,283,15,7.33,5.96,0.13,0.74
2017/9/25 20:00,7.33,5.96,0.13,0.74,35,331,0,9904,84,64,283,15,7.28,5.57,0.13,0.86
2017/9/26 0:00,7.28,5.57,0.13,0.86,44,313,31,9894,86,58,275,41,7.26,5.44,0.13,1.65
2017/9/26 4:00,7.26,5.44,0.13,1.65,44,313,31,9894,86,58,275,41,7.27,5.44,0.16,0.98
2017/9/26 8:00,7.27,5.44,0.16,0.98,44,313,31,9894,86,58,275,41,7.29,6.18,0.15,0.99
2017/9/26 12:00,7.29,6.18,0.15,0.99,44,313,31,9894,86,58,275,41,7.36,6.7,0.14,1.07
2017/9/26 16:00,7.36,6.7,0.14,1.07,44,313,31,9894,86,58,275,41,7.36,6,0.13,1.35
2017/9/26 20:00,7.36,6,0.13,1.35,44,313,31,9894,86,58,275,41,7.28,5.52,0.15,3.29
2017/9/27 0:00,7.28,5.52,0.15,3.29,31,290,34,9925,86,78,281,28,7.26,5.37,0.12,0.7
2017/9/27 4:00,7.26,5.37,0.12,0.7,31,290,34,9925,86,78,281,28,7.26,5.32,0.11,0.74
2017/9/27 8:00,7.26,5.32,0.11,0.74,31,290,34,9925,86,78,281,28,7.28,5.5,0.12,0.7
2017/9/27 12:00,7.28,5.5,0.12,0.7,31,290,34,9925,86,78,281,28,7.43,6.26,0.11,1.29
2017/9/27 16:00,7.43,6.26,0.11,1.29,31,290,34,9925,86,78,281,28,7.39,5.75,0.12,1.44
2017/9/27 20:00,7.39,5.75,0.12,1.44,31,290,34,9925,86,78,281,28,7.29,5.2,0.12,1.37
2017/9/28 0:00,7.29,5.2,0.12,1.37,36,346,0,9929,79,112,293,14,7.29,5.19,0.11,1.37
2017/9/28 4:00,7.29,5.19,0.11,1.37,36,346,0,9929,79,112,293,14,7.29,5.26,0.11,1.22
2017/9/28 8:00,7.29,5.26,0.11,1.22,36,346,0,9929,79,112,293,14,7.29,5.27,0.1,3.21
2017/9/28 12:00,7.29,5.27,0.1,3.21,36,346,0,9929,79,112,293,14,7.38,5.44,0.11,1.31
2017/9/28 16:00,7.38,5.44,0.11,1.31,36,346,0,9929,79,112,293,14,7.41,5.43,0.11,3.21
2017/9/28 20:00,7.41,5.43,0.11,3.21,36,346,0,9929,79,112,293,14,7.29,5.16,0.11,1.05
2017/9/29 0:00,7.29,5.16,0.11,1.05,49,363,0,9914,79,109,293,16,7.27,5.08,0.16,1.29
2017/9/29 4:00,7.27,5.08,0.16,1.29,49,363,0,9914,79,109,293,16,7.26,5.09,0.11,2.47
2017/9/29 8:00,7.26,5.09,0.11,2.47,49,363,0,9914,79,109,293,16,7.25,5.09,0.12,3.16
2017/9/29 12:00,7.25,5.09,0.12,3.16,49,363,0,9914,79,109,293,16,7.32,5.86,0.1,2.11
2017/9/29 16:00,7.32,5.86,0.1,2.11,49,363,0,9914,79,109,293,16,7.34,5.68,0.1,5.43
2017/9/29 20:00,7.34,5.68,0.1,5.43,49,363,0,9914,79,109,293,16,7.26,5.28,0.08,1.23
2017/9/30 0:00,7.26,5.28,0.08,1.23,27,280,29,9935,97,10,260,18,7.22,5.21,0.11,1.23
2017/9/30 4:00,7.22,5.21,0.11,1.23,27,280,29,9935,97,10,260,18,7.23,5.28,0.1,2.04
2017/9/30 8:00,7.23,5.28,0.1,2.04,27,280,29,9935,97,10,260,18,7.25,5.39,0.11,2.04
2017/9/30 12:00,7.25,5.39,0.11,2.04,27,280,29,9935,97,10,260,18,7.35,5.6,0.11,1.89
2017/9/30 16:00,7.35,5.6,0.11,1.89,27,280,29,9935,97,10,260,18,7.39,5.64,0.11,1.89
2017/9/30 20:00,7.39,5.64,0.11,1.89,27,280,29,9935,97,10,260,18,7.29,5.42,0.11,1.33
2017/10/1 0:00,7.29,5.42,0.11,1.33,39,306,11,9947,87,91,270,22,7.2,5.16,0.11,1.33
2017/10/1 4:00,7.2,5.16,0.11,1.33,39,306,11,9947,87,91,270,22,7.18,5.09,0.1,1.33
2017/10/1 8:00,7.18,5.09,0.1,1.33,39,306,11,9947,87,91,270,22,7.19,5.2,0.12,1.33
2017/10/1 12:00,7.19,5.2,0.12,1.33,39,306,11,9947,87,91,270,22,7.28,5.46,0.11,1.72
2017/10/1 16:00,7.28,5.46,0.11,1.72,39,306,11,9947,87,91,270,22,7.32,5.55,0.1,0.3
2017/10/1 20:00,7.32,5.55,0.1,0.3,39,306,11,9947,87,91,270,22,7.25,5.4,0.12,0.32
2017/10/2 0:00,7.25,5.4,0.12,0.32,27,301,0,9934,85,67,275,24,7.21,5.29,0.11,2.44
2017/10/2 4:00,7.21,5.29,0.11,2.44,27,301,0,9934,85,67,275,24,7.21,5.25,0.1,2.82
2017/10/2 8:00,7.21,5.25,0.1,2.82,27,301,0,9934,85,67,275,24,7.21,5.25,0.1,2.82
2017/10/2 12:00,7.21,5.25,0.1,2.82,27,301,0,9934,85,67,275,24,7.21,5.25,0.1,2.82
2017/10/2 16:00,7.21,5.25,0.1,2.82,27,301,0,9934,85,67,275,24,7.35,5.57,0.11,2.27
2017/10/2 20:00,7.35,5.57,0.11,2.27,27,301,0,9934,85,67,275,24,7.25,5.41,0.12,2.48
2017/10/3 0:00,7.25,5.41,0.12,2.48,34,341,1,9929,85,57,280,13,7.24,5.43,0.11,2.32
2017/10/3 4:00,7.24,5.43,0.11,2.32,34,341,1,9929,85,57,280,13,7.21,5.42,0.1,2.1
2017/10/3 8:00,7.21,5.42,0.1,2.1,34,341,1,9929,85,57,280,13,7.18,5.29,0.11,1.08
2017/10/3 12:00,7.18,5.29,0.11,1.08,34,341,1,9929,85,57,280,13,7.25,5.35,0.11,2.79
2017/10/3 16:00,7.25,5.35,0.11,2.79,34,341,1,9929,85,57,280,13,7.16,5.46,0.15,2.6
2017/10/3 20:00,7.16,5.46,0.15,2.6,34,341,1,9929,85,57,280,13,7.12,5.18,0.13,0.95
2017/10/4 0:00,7.12,5.18,0.13,0.95,28,307,22,9943,88,78,271,22,7.09,5.12,0.13,2.71
2017/10/4 4:00,7.09,5.12,0.13,2.71,28,307,22,9943,88,78,271,22,7.11,5.15,0.11,2.71
2017/10/4 8:00,7.11,5.15,0.11,2.71,28,307,22,9943,88,78,271,22,7.12,5.23,0.11,2.09
2017/10/4 12:00,7.12,5.23,0.11,2.09,28,307,22,9943,88,78,271,22,7.23,5.43,0.12,0.77
2017/10/4 16:00,7.23,5.43,0.12,0.77,28,307,22,9943,88,78,271,22,7.23,5.44,0.12,2.85
2017/10/4 20:00,7.23,5.44,0.12,2.85,28,307,22,9943,88,78,271,22,7.17,5.25,0.11,0.61
2017/10/5 0:00,7.17,5.25,0.11,0.61,35,302,5,9959,89,79,269,15,7.14,5.24,0.13,0.76
2017/10/5 4:00,7.14,5.24,0.13,0.76,35,302,5,9959,89,79,269,15,7.11,5.26,0.11,0.76
2017/10/5 8:00,7.11,5.26,0.11,0.76,35,302,5,9959,89,79,269,15,7.11,5.29,0.12,0.77
2017/10/5 12:00,7.11,5.29,0.12,0.77,35,302,5,9959,89,79,269,15,7.22,5.4,0.12,2.11
2017/10/5 16:00,7.22,5.4,0.12,2.11,35,302,5,9959,89,79,269,15,7.24,5.52,0.11,1.5
2017/10/5 20:00,7.24,5.52,0.11,1.5,35,302,5,9959,89,79,269,15,7.14,5.28,0.12,0.55
2017/10/6 0:00,7.14,5.28,0.12,0.55,32,297,60,9956,89,46,261,15,7.12,5.19,0.12,0.69
2017/10/6 4:00,7.12,5.19,0.12,0.69,32,297,60,9956,89,46,261,15,7.12,5.21,0.11,0.71
2017/10/6 8:00,7.12,5.21,0.11,0.71,32,297,60,9956,89,46,261,15,7.11,5.25,0.13,4.08
2017/10/6 12:00,7.11,5.25,0.13,4.08,32,297,60,9956,89,46,261,15,7.2,5.4,0.11,2.02
2017/10/6 16:00,7.2,5.4,0.11,2.02,32,297,60,9956,89,46,261,15,7.19,5.47,0.13,2.32
2017/10/6 20:00,7.19,5.47,0.13,2.32,32,297,60,9956,89,46,261,15,7.11,5.35,0.12,1
2017/10/7 0:00,7.11,5.35,0.12,1,24,276,217,9954,93,19,246,23,7.08,5.19,0.13,2.58
2017/10/7 4:00,7.08,5.19,0.13,2.58,24,276,217,9954,93,19,246,23,7.05,5.07,0.13,1.04
2017/10/7 8:00,7.05,5.07,0.13,1.04,24,276,217,9954,93,19,246,23,7.04,5.08,0.13,0.65
2017/10/7 12:00,7.04,5.08,0.13,0.65,24,276,217,9954,93,19,246,23,7.18,5.32,0.1,0.52
2017/10/7 16:00,7.18,5.32,0.1,0.52,24,276,217,9954,93,19,246,23,7.19,5.34,0.11,2.51
2017/10/7 20:00,7.19,5.34,0.11,2.51,24,276,217,9954,93,19,246,23,7.13,5.33,0.13,1.54
2017/10/8 0:00,7.13,5.33,0.13,1.54,17,272,396,9954,94,41,249,23,7.08,5.35,0.13,0.91
2017/10/8 4:00,7.08,5.35,0.13,0.91,17,272,396,9954,94,41,249,23,7.04,5.25,0.13,0.73
2017/10/8 8:00,7.04,5.25,0.13,0.73,17,272,396,9954,94,41,249,23,7,5.19,0.14,4.61
2017/10/8 12:00,7,5.19,0.14,4.61,17,272,396,9954,94,41,249,23,7.11,5.27,0.13,2.52
2017/10/8 16:00,7.11,5.27,0.13,2.52,17,272,396,9954,94,41,249,23,7.14,5.21,0.12,2.06
2017/10/8 20:00,7.14,5.21,0.12,2.06,17,272,396,9954,94,41,249,23,7.07,5.11,0.12,2.2
2017/10/9 0:00,7.07,5.11,0.12,2.2,26,282,40,9950,88,80,266,16,7.02,5.04,0.13,0.68
2017/10/9 4:00,7.02,5.04,0.13,0.68,26,282,40,9950,88,80,266,16,6.96,4.88,0.12,0.68
2017/10/9 8:00,6.96,4.88,0.12,0.68,26,282,40,9950,88,80,266,16,6.96,4.87,0.12,0.53
2017/10/9 12:00,6.96,4.87,0.12,0.53,26,282,40,9950,88,80,266,16,7.68,5.18,0.12,1.83
2017/10/9 16:00,7.68,5.18,0.12,1.83,26,282,40,9950,88,80,266,16,7.77,5.25,0.13,1.83
2017/10/9 20:00,7.77,5.25,0.13,1.83,26,282,40,9950,88,80,266,16,7.77,5.08,0.13,1.83
2017/10/10 0:00,7.77,5.08,0.13,1.83,38,277,31,9931,87,89,269,34,7.77,5.13,0.13,1.83
2017/10/10 4:00,7.77,5.13,0.13,1.83,38,277,31,9931,87,89,269,34,7.77,5.64,0.12,1.83
2017/10/10 8:00,7.77,5.64,0.12,1.83,38,277,31,9931,87,89,269,34,7.26,5.73,0.12,1.83
2017/10/10 12:00,7.26,5.73,0.12,1.83,38,277,31,9931,87,89,269,34,7.76,5.62,0.12,1.83
2017/10/10 16:00,7.76,5.62,0.12,1.83,38,277,31,9931,87,89,269,34,7.3,5.71,0.13,1.83
2017/10/10 20:00,7.3,5.71,0.13,1.83,38,277,31,9931,87,89,269,34,6.55,5.6,0.14,1.83
2017/10/11 0:00,6.55,5.6,0.14,1.83,33,266,20,9929,92,27,263,33,7.92,5.5,0.13,1.83
2017/10/11 4:00,7.92,5.5,0.13,1.83,33,266,20,9929,92,27,263,33,7.64,5.48,0.14,1.83
2017/10/11 8:00,7.64,5.48,0.14,1.83,33,266,20,9929,92,27,263,33,7.92,5.46,0.15,1.83
2017/10/11 12:00,7.92,5.46,0.15,1.83,33,266,20,9929,92,27,263,33,8.22,5.53,0.14,1.83
2017/10/11 16:00,8.22,5.53,0.14,1.83,33,266,20,9929,92,27,263,33,7.55,5.45,0.14,1.83
2017/10/11 20:00,7.55,5.45,0.14,1.83,33,266,20,9929,92,27,263,33,7.37,5.38,0.12,1.83
2017/10/12 0:00,7.37,5.38,0.12,1.83,24,282,29,9937,87,70,274,19,7.39,5.51,0.14,1.83
2017/10/12 4:00,7.39,5.51,0.14,1.83,24,282,29,9937,87,70,274,19,7.27,5.56,0.13,1.83
2017/10/12 8:00,7.27,5.56,0.13,1.83,24,282,29,9937,87,70,274,19,7.3,5.78,0.11,1.83
2017/10/12 12:00,7.3,5.78,0.11,1.83,24,282,29,9937,87,70,274,19,7.34,5.93,0.12,1.83
2017/10/12 16:00,7.34,5.93,0.12,1.83,24,282,29,9937,87,70,274,19,7.32,5.86,0.12,1.83
2017/10/12 20:00,7.32,5.86,0.12,1.83,24,282,29,9937,87,70,274,19,7.24,5.84,0.13,1.83
2017/10/13 0:00,7.24,5.84,0.13,1.83,41,259,33,9946,88,69,246,36,7.3,5.79,0.12,1.83
2017/10/13 4:00,7.3,5.79,0.12,1.83,41,259,33,9946,88,69,246,36,7.3,5.89,0.12,1.83
2017/10/13 8:00,7.3,5.89,0.12,1.83,41,259,33,9946,88,69,246,36,7.33,6.07,0.12,1.83
2017/10/13 12:00,7.33,6.07,0.12,1.83,41,259,33,9946,88,69,246,36,7.42,6.34,0.11,1.83
2017/10/13 16:00,7.42,6.34,0.11,1.83,41,259,33,9946,88,69,246,36,7.38,6.41,0.11,1.83
2017/10/13 20:00,7.38,6.41,0.11,1.83,41,259,33,9946,88,69,246,36,7.32,6.42,0.11,1.83
2017/10/14 0:00,7.32,6.42,0.11,1.83,80,230,0,9946,71,103,219,33,7.3,6.43,0.11,1.83
2017/10/14 4:00,7.3,6.43,0.11,1.83,80,230,0,9946,71,103,219,33,7.28,6.45,0.14,1.83
2017/10/14 8:00,7.28,6.45,0.14,1.83,80,230,0,9946,71,103,219,33,7.3,6.54,0.11,1.83
2017/10/14 12:00,7.3,6.54,0.11,1.83,80,230,0,9946,71,103,219,33,7.35,6.6,0.11,1.83
2017/10/14 16:00,7.35,6.6,0.11,1.83,80,230,0,9946,71,103,219,33,7.34,6.46,0.12,1.83
2017/10/14 20:00,7.34,6.46,0.12,1.83,80,230,0,9946,71,103,219,33,7.29,6.57,0.13,1.83
2017/10/15 0:00,7.29,6.57,0.13,1.83,64,244,0,9928,70,105,215,45,7.27,6.67,0.15,1.83
2017/10/15 4:00,7.27,6.67,0.15,1.83,64,244,0,9928,70,105,215,45,7.27,6.71,0.13,1.83
2017/10/15 8:00,7.27,6.71,0.13,1.83,64,244,0,9928,70,105,215,45,7.29,6.68,0.13,1.83
2017/10/15 12:00,7.29,6.68,0.13,1.83,64,244,0,9928,70,105,215,45,7.37,6.84,0.13,1.83
2017/10/15 16:00,7.37,6.84,0.13,1.83,64,244,0,9928,70,105,215,45,7.35,6.69,0.12,1.83
2017/10/15 20:00,7.35,6.69,0.12,1.83,64,244,0,9928,70,105,215,45,7.29,6.59,0.11,1.83
2017/10/16 0:00,7.29,6.59,0.11,1.83,76,247,0,9920,61,89,221,42,7.26,6.96,0.12,1.83
2017/10/16 4:00,7.26,6.96,0.12,1.83,76,247,0,9920,61,89,221,42,7.25,6.96,0.13,1.83
2017/10/16 8:00,7.25,6.96,0.13,1.83,76,247,0,9920,61,89,221,42,7.29,7.04,0.11,1.83
2017/10/16 12:00,7.29,7.04,0.11,1.83,76,247,0,9920,61,89,221,42,7.83,7.46,0.14,1.83
2017/10/16 16:00,7.83,7.46,0.14,1.83,76,247,0,9920,61,89,221,42,7.81,6.96,0.12,1.83
2017/10/16 20:00,7.81,6.96,0.12,1.83,76,247,0,9920,61,89,221,42,7.8,6.77,0.15,1.83
2017/10/17 0:00,7.8,6.77,0.15,1.83,41,173,341,9936,91,0,168,39,7.79,6.57,0.14,1.83
2017/10/17 4:00,7.79,6.57,0.14,1.83,41,173,341,9936,91,0,168,39,7.81,6.49,0.15,1.83
2017/10/17 8:00,7.81,6.49,0.15,1.83,41,173,341,9936,91,0,168,39,7.8,6.52,0.15,1.83
2017/10/17 12:00,7.8,6.52,0.15,1.83,41,173,341,9936,91,0,168,39,7.67,6.56,0.13,1.83
2017/10/17 16:00,7.67,6.56,0.13,1.83,41,173,341,9936,91,0,168,39,7.67,6.56,0.13,1.83
2017/10/17 20:00,7.67,6.56,0.13,1.83,41,173,341,9936,91,0,168,39,7.68,6.57,0.15,1.83
2017/10/18 0:00,7.68,6.57,0.15,1.83,21,180,224,9973,99,0,165,18,7.73,6.58,0.15,1.83
2017/10/18 4:00,7.73,6.58,0.15,1.83,21,180,224,9973,99,0,165,18,7.78,6.67,0.14,1.83
2017/10/18 8:00,7.78,6.67,0.14,1.83,21,180,224,9973,99,0,165,18,7.78,6.67,0.14,1.83
2017/10/18 12:00,7.78,6.67,0.14,1.83,21,180,224,9973,99,0,165,18,7.89,6.86,0.14,1.83
2017/10/18 16:00,7.89,6.86,0.14,1.83,21,180,224,9973,99,0,165,18,7.89,6.86,0.14,1.83
2017/10/18 20:00,7.89,6.86,0.14,1.83,21,180,224,9973,99,0,165,18,7.89,6.86,0.14,1.83
2017/10/19 0:00,7.89,6.86,0.14,1.83,14,201,78,9986,95,0,187,19,7.89,6.86,0.14,1.83
2017/10/19 4:00,7.89,6.86,0.14,1.83,14,201,78,9986,95,0,187,19,7.89,6.86,0.14,1.83
2017/10/19 8:00,7.89,6.86,0.14,1.83,14,201,78,9986,95,0,187,19,7.36,6.9,0.15,1.83
2017/10/19 12:00,7.36,6.9,0.15,1.83,14,201,78,9986,95,0,187,19,7.43,6.97,0.13,1.83
2017/10/19 16:00,7.43,6.97,0.13,1.83,14,201,78,9986,95,0,187,19,7.47,6.92,0.14,1.83
2017/10/19 20:00,7.47,6.92,0.14,1.83,14,201,78,9986,95,0,187,19,7.49,6.88,0.13,1.83
2017/10/20 0:00,7.49,6.88,0.13,1.83,21,242,0,9975,84,51,216,15,7.52,6.9,0.15,1.83
2017/10/20 4:00,7.52,6.9,0.15,1.83,21,242,0,9975,84,51,216,15,7.56,7.25,0.12,1.83
2017/10/20 8:00,7.56,7.25,0.12,1.83,21,242,0,9975,84,51,216,15,7.58,7.47,0.12,1.83
2017/10/20 12:00,7.58,7.47,0.12,1.83,21,242,0,9975,84,51,216,15,7.6,7.28,0.12,1.83
2017/10/20 16:00,7.6,7.28,0.12,1.83,21,242,0,9975,84,51,216,15,7.62,7.06,0.12,1.83
2017/10/20 20:00,7.62,7.06,0.12,1.83,21,242,0,9975,84,51,216,15,7.64,6.93,0.12,1.83
2017/10/21 0:00,7.64,6.93,0.12,1.83,35,238,0,9966,76,38,226,25,7.66,6.9,0.12,1.83
2017/10/21 4:00,7.66,6.9,0.12,1.83,35,238,0,9966,76,38,226,25,7.68,6.91,0.11,1.83
2017/10/21 8:00,7.68,6.91,0.11,1.83,35,238,0,9966,76,38,226,25,7.69,6.98,0.12,1.83
2017/10/21 12:00,7.69,6.98,0.12,1.83,35,238,0,9966,76,38,226,25,7.72,7.05,0.11,1.83
2017/10/21 16:00,7.72,7.05,0.11,1.83,35,238,0,9966,76,38,226,25,7.72,7,0.12,1.83
2017/10/21 20:00,7.72,7,0.12,1.83,35,238,0,9966,76,38,226,25,7.73,6.99,0.12,1.83
2017/10/22 0:00,7.73,6.99,0.12,1.83,50,228,0,9971,70,54,213,32,7.75,7.12,0.1,1.83
2017/10/22 4:00,7.75,7.12,0.1,1.83,50,228,0,9971,70,54,213,32,7.76,7.14,0.11,1.83
2017/10/22 8:00,7.76,7.14,0.11,1.83,50,228,0,9971,70,54,213,32,7.78,7.19,0.13,1.83
2017/10/22 12:00,7.78,7.19,0.13,1.83,50,228,0,9971,70,54,213,32,7.78,7.19,0.13,1.83
2017/10/22 16:00,7.78,7.19,0.13,1.83,50,228,0,9971,70,54,213,32,7.81,7.03,0.11,1.83
2017/10/22 20:00,7.81,7.03,0.11,1.83,50,228,0,9971,70,54,213,32,7.16,6.98,0.1,1.83
2017/10/23 0:00,7.16,6.98,0.1,1.83,45,229,0,9968,66,87,211,32,7.24,7.3,0.12,1.83
2017/10/23 4:00,7.24,7.3,0.12,1.83,45,229,0,9968,66,87,211,32,7.28,7.49,0.12,1.83
2017/10/23 8:00,7.28,7.49,0.12,1.83,45,229,0,9968,66,87,211,32,7.29,7.47,0.11,1.83
2017/10/23 12:00,7.29,7.47,0.11,1.83,45,229,0,9968,66,87,211,32,7.29,7.47,0.11,1.83
2017/10/23 16:00,7.29,7.47,0.11,1.83,45,229,0,9968,66,87,211,32,7.29,7.47,0.11,1.83
2017/10/23 20:00,7.29,7.47,0.11,1.83,45,229,0,9968,66,87,211,32,7.3,6.76,0.16,1.83
2017/10/24 0:00,7.3,6.76,0.16,1.83,52,244,0,9992,59,71,211,25,7.31,7.19,0.11,1.83
2017/10/24 4:00,7.31,7.19,0.11,1.83,52,244,0,9992,59,71,211,25,7.3,7.02,0.1,1.83
2017/10/24 8:00,7.3,7.02,0.1,1.83,52,244,0,9992,59,71,211,25,7.31,7.33,0.11,1.83
2017/10/24 12:00,7.31,7.33,0.11,1.83,52,244,0,9992,59,71,211,25,7.33,7.48,0.12,1.83
2017/10/24 16:00,7.33,7.48,0.12,1.83,52,244,0,9992,59,71,211,25,7.33,7.48,0.12,1.83
2017/10/24 20:00,7.33,7.48,0.12,1.83,52,244,0,9992,59,71,211,25,7.02,6.7,0.16,1.98
2017/10/25 0:00,7.02,6.7,0.16,1.98,44,263,0,10014,62,82,222,24,7.04,7.16,0.11,1.74
2017/10/25 4:00,7.04,7.16,0.11,1.74,44,263,0,10014,62,82,222,24,7.04,7.01,0.11,1.8
2017/10/25 8:00,7.04,7.01,0.11,1.8,44,263,0,10014,62,82,222,24,7.05,7.11,0.13,1.91
2017/10/25 12:00,7.05,7.11,0.13,1.91,44,263,0,10014,62,82,222,24,7.06,7.14,0.12,1.69
2017/10/25 16:00,7.06,7.14,0.12,1.69,44,263,0,10014,62,82,222,24,7.05,6.89,0.12,1.54
2017/10/25 20:00,7.05,6.89,0.12,1.54,44,263,0,10014,62,82,222,24,7.03,6.82,0.12,1.67
2017/10/26 0:00,7.03,6.82,0.12,1.67,26,267,0,10009,76,82,225,14,7.03,6.81,0.13,1.74
2017/10/26 4:00,7.03,6.81,0.13,1.74,26,267,0,10009,76,82,225,14,7.02,6.79,0.11,1.65
2017/10/26 8:00,7.02,6.79,0.11,1.65,26,267,0,10009,76,82,225,14,7.55,6.9,0.1,1.63
2017/10/26 12:00,7.55,6.9,0.1,1.63,26,267,0,10009,76,82,225,14,7.76,7.69,0.02,1.47
2017/10/26 16:00,7.76,7.69,0.02,1.47,26,267,0,10009,76,82,225,14,7.67,6.76,0.12,1.41
2017/10/26 20:00,7.67,6.76,0.12,1.41,26,267,0,10009,76,82,225,14,7.63,6.43,0.11,1.36
2017/10/27 0:00,7.63,6.43,0.11,1.36,29,269,0,9996,74,77,240,18,7.63,6.88,0.11,1.41
2017/10/27 4:00,7.63,6.88,0.11,1.41,29,269,0,9996,74,77,240,18,7.63,7.22,0.12,1.41
2017/10/27 8:00,7.63,7.22,0.12,1.41,29,269,0,9996,74,77,240,18,7.62,7.32,0.1,1.45
2017/10/27 12:00,7.62,7.32,0.1,1.45,29,269,0,9996,74,77,240,18,7.62,7.36,0.12,1.52
2017/10/27 16:00,7.62,7.36,0.12,1.52,29,269,0,9996,74,77,240,18,7.61,7.23,0.02,1.54
2017/10/27 20:00,7.61,7.23,0.02,1.54,29,269,0,9996,74,77,240,18,7.57,6.7,0.13,1.45
2017/10/28 0:00,7.57,6.7,0.13,1.45,36,278,0,9977,68,92,243,15,7.55,6.38,0.12,1.38
2017/10/28 4:00,7.55,6.38,0.12,1.38,36,278,0,9977,68,92,243,15,7.55,6.47,0.11,1.38
2017/10/28 8:00,7.55,6.47,0.11,1.38,36,278,0,9977,68,92,243,15,7.55,6.72,0.11,1.45
2017/10/28 12:00,7.55,6.72,0.11,1.45,36,278,0,9977,68,92,243,15,7.56,7.23,0.09,1.45
2017/10/28 16:00,7.56,7.23,0.09,1.45,36,278,0,9977,68,92,243,15,7.54,7.28,0.12,1.47
2017/10/28 20:00,7.54,7.28,0.12,1.47,36,278,0,9977,68,92,243,15,7.51,6.49,0.12,1.38
2017/10/29 0:00,7.51,6.49,0.12,1.38,42,281,0,9982,67,87,241,19,7.51,6.25,0.12,1.41
2017/10/29 4:00,7.51,6.25,0.12,1.41,42,281,0,9982,67,87,241,19,7.51,6.14,0.11,1.41
2017/10/29 8:00,7.51,6.14,0.11,1.41,42,281,0,9982,67,87,241,19,7.57,6.28,0.12,1.49
2017/10/29 12:00,7.57,6.28,0.12,1.49,42,281,0,9982,67,87,241,19,7.57,6.68,0.12,1.45
2017/10/29 16:00,7.57,6.68,0.12,1.45,42,281,0,9982,67,87,241,19,7.55,6.5,0.11,1.3
2017/10/29 20:00,7.55,6.5,0.11,1.3,42,281,0,9982,67,87,241,19,7.57,6.3,0.12,1.43
2017/10/30 0:00,7.57,6.3,0.12,1.43,65,254,0,10019,56,97,226,30,7.54,6.18,0.14,1.38
2017/10/30 4:00,7.54,6.18,0.14,1.38,65,254,0,10019,56,97,226,30,7.52,6.1,0.14,1.91
2017/10/30 8:00,7.52,6.1,0.14,1.91,65,254,0,10019,56,97,226,30,7.53,6.13,0.12,1.36
2017/10/30 12:00,7.53,6.13,0.12,1.36,65,254,0,10019,56,97,226,30,7.55,6.58,0.18,3.54
2017/10/30 16:00,7.55,6.58,0.18,3.54,65,254,0,10019,56,97,226,30,7.55,6.56,0.14,1.3
2017/10/30 20:00,7.55,6.56,0.14,1.3,65,254,0,10019,56,97,226,30,7.52,6.29,0.12,1.71
2017/10/31 0:00,7.52,6.29,0.12,1.71,61,233,0,10048,52,96,204,32,7.51,6.3,0.14,1.47
2017/10/31 4:00,7.51,6.3,0.14,1.47,61,233,0,10048,52,96,204,32,7.55,6.32,0.15,2.11
2017/10/31 8:00,7.55,6.32,0.15,2.11,61,233,0,10048,52,96,204,32,7.55,6.32,0.15,2.11
2017/10/31 12:00,7.55,6.32,0.15,2.11,61,233,0,10048,52,96,204,32,7.56,6.54,0.14,1.34
2017/10/31 16:00,7.56,6.54,0.14,1.34,61,233,0,10048,52,96,204,32,7.53,6.59,0.12,2.15
2017/10/31 20:00,7.53,6.59,0.12,2.15,61,233,0,10048,52,96,204,32,7.5,6.2,0.11,1.54
2017/11/1 0:00,7.5,6.2,0.11,1.54,41,242,0,10026,55,84,202,18,7.49,6.06,0.13,1.47
2017/11/1 4:00,7.49,6.06,0.13,1.47,41,242,0,10026,55,84,202,18,7.53,6.06,0.13,1.94
2017/11/1 8:00,7.53,6.06,0.13,1.94,41,242,0,10026,55,84,202,18,7.53,6,0.15,1.58
2017/11/1 12:00,7.53,6,0.15,1.58,41,242,0,10026,55,84,202,18,7.56,6.06,0.15,1.43
2017/11/1 16:00,7.56,6.06,0.15,1.43,41,242,0,10026,55,84,202,18,7.52,6.09,0.13,1.96
2017/11/1 20:00,7.52,6.09,0.13,1.96,41,242,0,10026,55,84,202,18,7.48,5.83,0.14,1.65
2017/11/2 0:00,7.48,5.83,0.14,1.65,31,253,0,9998,60,101,206,7,7.49,5.76,0.13,1.49
2017/11/2 4:00,7.49,5.76,0.13,1.49,31,253,0,9998,60,101,206,7,7.51,5.86,0.12,1.54
2017/11/2 8:00,7.51,5.86,0.12,1.54,31,253,0,9998,60,101,206,7,7.53,5.99,0.15,1.78
2017/11/2 12:00,7.53,5.99,0.15,1.78,31,253,0,9998,60,101,206,7,7.55,6.22,0.14,1.49
2017/11/2 16:00,7.55,6.22,0.14,1.49,31,253,0,9998,60,101,206,7,7.52,6.13,0.13,1.38
